"ID","Date","Event","Team 1","Team 2","Team 1 Odds","Team 2 Odds","Team 1 Score","Team 2 Score","Outcome","Team 1 Entries","Team 2 Entries","Team 1 Clutches","Team 2 Clutches","Team 1 Kills mean","Team 2 Kills mean","Team 1 Kills sd","Team 2 Kills sd","Team 1 Assists mean","Team 2 Assists mean","Team 1 Assists sd","Team 2 Assists sd","Team 1 HS mean","Team 2 HS mean","Team 1 HS sd","Team 2 HS sd","Team 1 Flashes mean","Team 2 Flashes mean","Team 1 Flashes sd","Team 2 Flashes sd","Team 1 Deaths mean","Team 2 Deaths mean","Team 1 Deaths sd","Team 2 Deaths sd","Team 1 KAST mean","Team 2 KAST mean","Team 1 KAST sd","Team 2 KAST sd","Team 1 K/D Diff mean","Team 2 K/D Diff mean","Team 1 K/D Diff sd","Team 2 K/D Diff sd","Team 1 ADR mean","Team 2 ADR mean","Team 1 ADR sd","Team 2 ADR sd","Team 1 FK Diff mean","Team 2 FK Diff mean","Team 1 FK Diff sd","Team 2 FK Diff sd","Team 1 Rating mean","Team 2 Rating mean","Team 1 Rating sd","Team 2 Rating sd","Team 1 KDA mean","Team 2 KDA mean","Team 1 KDA sd","Team 2 KDA sd","Team 1 HSpc mean","Team 2 HSpc mean","Team 1 HSpc sd","Team 2 HSpc sd"
2314557,2017-09-10,"DreamHack Open Montreal 2017","Immortals","CLG",1.25,3.75,2,0,1,15,13,1,2.5,20.1,16.7,3.862,2.777,5.1,4.2,2.656,2.501,7,6.6,2.768,2.247,0.8,0.5,0.947,0.548,16.7,20.2,1.933,1.369,0.735,0.64,0.066,0.061,3.4,-3.5,2.78,3.714,79.06,66.62,20.379,16.295,0.4,-0.4,2.927,1.888,1.172,0.883,0.211,0.171,1.529,1.044,0.203,0.243,0.351,0.384,0.128,0.111
2314699,2017-09-10,"EPICENTER 2017 Europe Qualifier #2","HellRaisers","PRIDE",NA,NA,2,1,1,14,12,0.667,1.667,19.133,16.067,4.744,2.876,5.067,3.8,2.657,2.614,9,7.667,3.485,2.798,1,0.8,0.891,1.098,16.067,19.133,2.582,2.131,0.76,0.638,0.071,0.079,3.067,-3.067,5.716,4.362,81.2,71.44,16.095,11.323,0.4,-0.4,2.551,2.6,1.219,0.892,0.244,0.173,1.605,1.049,0.439,0.292,0.479,0.489,0.167,0.158
2314558,2017-09-10,"DreamHack Open Montreal 2017","North","Cloud9",NA,NA,2,0,1,14.5,10,1,2,18.7,14.4,6.342,4.153,5,4.3,2.074,2.645,9,5.8,5.228,2.304,1.2,1.3,1.2,1.219,14.5,18.7,2.218,1.565,0.765,0.599,0.074,0.061,4.2,-4.3,6.93,4.056,80.23,66.37,25.833,17.039,0.9,-0.9,2.634,0.866,1.281,0.838,0.373,0.19,1.685,0.99,0.533,0.228,0.477,0.408,0.197,0.114
2314559,2017-09-10,"DreamHack Open Montreal 2017","Immortals","North",2.25,1.57,0,2,2,10,15,3,3,15.4,19,3.13,5.745,3.6,5.8,1.673,3.194,7.4,8,1.14,5.244,0.6,2.2,0.894,2.775,19,15.6,2.121,2.302,0.68,0.784,0.094,0.036,-3.6,3.4,5.128,6.504,69.26,78.72,15.481,20.735,-1,1,2.449,1.414,0.908,1.272,0.243,0.175,1.031,1.611,0.362,0.334,0.499,0.399,0.131,0.198
2314539,2017-09-10,"ESG Tour Mykonos 2017","mousesports","Liquid",1.83,1.83,3,2,1,12.6,11,2.2,0.6,16.48,15.16,4.688,3.755,4.36,3.36,1.668,1.972,7.6,7.24,4.244,3.459,0.96,0.6,0.979,0.529,15.2,16.48,1.716,1.523,0.702,0.673,0.086,0.069,1.28,-1.32,5.326,4.471,75.208,70.216,18.726,19.375,0.28,-0.32,1.864,2.282,1.132,0.99,0.267,0.221,1.534,1.255,0.614,0.41,0.444,0.477,0.15,0.197
2314335,2017-09-12,"ECS Season 4 EU Development League","Gambit","Fragsters",1.04,9,1,1,0,12,13,1.5,1.5,18,15.8,4.342,5.052,4.2,3.4,2.087,1.643,6.9,6.4,3.168,2.825,0.9,0.9,1.414,1.111,15.8,18,1.844,1.595,0.718,0.645,0.065,0.06,2.2,-2.2,4.429,5.974,79.67,72.06,19.232,19.509,-0.2,0.2,1.394,2.236,1.124,0.979,0.25,0.266,1.497,1.084,0.386,0.289,0.385,0.418,0.142,0.154
2314336,2017-09-12,"ECS Season 4 EU Development League","Gambit","Kinguin",1.1,6.5,1,1,0,15.5,13,3.5,2,18.5,20.7,3.381,5.014,6.1,4.1,1.56,2.058,8.6,8.5,3.902,3.763,1.6,0.8,1.456,0.894,20.8,18.6,2.113,1.871,0.667,0.716,0.083,0.065,-2.3,2.1,3.596,6.073,70.19,79.32,15.187,12.027,0.5,-0.5,2.503,3.408,0.978,1.122,0.194,0.2,1.187,1.356,0.2,0.312,0.452,0.409,0.155,0.145
2313933,2017-09-12,"ESL Pro League Season 6 Europe","BIG","Heroic",1.72,2,19,15,1,22,12,1,2,24,21.8,4.743,3.564,7,4,4.301,1.871,11.2,6.6,4.55,3.782,2.2,0.2,2.168,0.447,21.8,24,1.924,3,0.741,0.653,0.089,0.024,2.2,-2.2,3.493,4.147,75.72,69.8,15.965,11.981,2,-2,2.55,2,1.124,0.946,0.163,0.104,1.417,1.081,0.263,0.133,0.473,0.313,0.217,0.211
2313934,2017-09-12,"ESL Pro League Season 6 Europe","Heroic","BIG",2,1.72,1,16,2,4,13,0,0,6.8,16,2.95,4.123,2.4,4.6,1.817,2.074,4,8,1.871,4.583,0.6,1.8,0.894,1.483,16,6.8,0,1.643,0.53,0.941,0.11,0.042,-9.2,9.2,2.95,3.194,47,93.02,21.153,24.689,-1.8,1.8,1.095,2.28,0.53,1.596,0.242,0.226,0.575,3.141,0.209,0.989,0.62,0.487,0.303,0.176
2314337,2017-09-13,"ECS Season 4 EU Development League","Heroic","Fragsters",1.08,7,2,0,1,13,9.5,2.5,0.5,18.6,12,3.225,2.657,3.6,2.5,2.509,0.844,8.3,4.8,2.729,1.882,0.6,0.2,1.118,0.274,12,18.6,1.789,1.536,0.816,0.582,0.063,0.111,6.6,-6.6,3.411,3.219,87.16,59.66,16.226,10.253,0.7,-0.7,1.323,1.41,1.446,0.691,0.204,0.153,1.897,0.783,0.489,0.191,0.441,0.406,0.106,0.17
2314338,2017-09-13,"ECS Season 4 EU Development League","Gambit","Tricked",1.12,5.5,2,0,1,19,10.5,1.5,1.5,21.3,17.9,4.566,7.194,4.3,4.6,2.156,1.483,10.6,7.6,2.394,4.104,1,0.7,1.111,0.758,17.9,21.3,3.453,1.443,0.711,0.644,0.123,0.069,3.4,-3.4,7.569,7.645,78.17,69.27,11.026,22.295,1.7,-1.7,1.98,2.635,1.207,0.901,0.226,0.298,1.546,1.048,0.446,0.367,0.511,0.414,0.107,0.131
2313937,2017-09-13,"ESL Pro League Season 6 Europe","BIG","GODSENT",1.5,2.5,16,8,1,11,13,5,2,21,15.2,10.025,2.49,5,3.2,1.225,2.168,11,6.2,6.325,3.114,1,0.6,0.707,0.894,15.2,21,2.168,1.871,0.825,0.617,0.075,0.069,5.8,-5.8,10.756,2.588,89.94,74.18,39.075,13.722,-0.4,0.4,2.191,1.14,1.39,0.81,0.52,0.151,1.746,0.875,0.728,0.178,0.498,0.402,0.08,0.164
2313938,2017-09-13,"ESL Pro League Season 6 Europe","GODSENT","BIG",2.62,1.44,13,16,2,10,19,3,3,18.6,22.2,3.647,6.611,4.8,7,3.768,4.183,9,9.2,2.739,4.494,0.6,1.4,0.894,0.894,22.2,18.6,1.483,3.13,0.586,0.738,0.104,0.079,-3.6,3.6,3.578,7.162,72.22,82.48,20.646,25.343,-1.8,1.8,2.775,1.643,0.894,1.22,0.195,0.302,1.049,1.585,0.263,0.439,0.483,0.402,0.121,0.099
2314341,2017-09-13,"ECS Season 4 EU Development League","Space Soldiers","Gambit",2.5,1.5,1,1,0,13.5,14.5,1.5,2,19.2,19.3,5.501,6.196,5.2,3.4,2.376,1.06,9.8,8.9,4.274,3.886,2.2,0.6,1.506,0.866,19.3,19.2,1.572,2.113,0.671,0.657,0.079,0.044,-0.1,0.1,6.133,5.889,75.85,76.68,15.022,19.178,-0.2,0.2,1.803,1.973,1.036,1.057,0.217,0.257,1.275,1.212,0.323,0.299,0.499,0.459,0.164,0.133
2314339,2017-09-14,"ECS Season 4 EU Development League","Heroic","Gambit",2.75,1.4,2,0,1,14,16,0,2,20.6,17.6,3.13,3.209,5.8,3.6,1.304,1.517,8.4,8.4,3.507,2.966,1.4,0.6,1.673,0.894,17.6,20.6,2.408,2.702,0.68,0.64,0.065,0.037,3,-3,3.937,2.345,75.58,66.56,9.774,13.366,-0.4,0.4,2.074,2.966,1.088,0.924,0.152,0.102,1.522,1.024,0.265,0.13,0.4,0.483,0.135,0.164
2314340,2017-09-14,"ECS Season 4 EU Development League","Gambit","LDLC",1.36,3,2,0,1,16.5,10.5,2.5,1.5,20.4,17.7,5.477,5.434,6.4,4.3,2.664,1.931,9.3,8.4,4.041,2.806,0.5,1.8,0.721,1.277,17.7,20.4,1.394,1.392,0.749,0.683,0.065,0.045,2.7,-2.7,5.133,5.632,81.04,73.82,17.553,16.635,1.2,-1.2,3.419,2.366,1.217,0.944,0.238,0.251,1.58,1.081,0.246,0.317,0.451,0.499,0.12,0.139
2314769,2017-09-14,"EPICENTER 2017 CIS Closed Qualifier","FlipSid3","AVANGAR",1.4,2.75,1,2,2,10.667,13,0.667,0,14,16.933,5.146,6.654,4.067,2.267,1.423,1.411,6.2,9.333,3.628,4.226,1.2,0.267,0.712,0.332,16.933,14,1.482,1.965,0.631,0.739,0.086,0.041,-2.933,2.933,5.579,6.702,65.107,79.273,22.661,27.34,-0.467,0.467,2.355,1.896,0.859,1.226,0.29,0.332,1.052,1.621,0.31,0.599,0.402,0.552,0.112,0.174
2314753,2017-09-15,"ESL One New York 2017","FaZe","Virtus.pro",1.4,2.75,16,5,1,14,7,2,0,16.4,9.8,7.765,2.49,2.2,2.2,1.643,2.28,8.6,3.2,6.107,1.483,1,0.6,1,1.342,9.8,16.4,1.789,1.817,0.762,0.524,0.095,0.048,6.6,-6.6,8.961,3.782,84.54,56.52,30.738,10.804,1.4,-1.4,3.847,1.14,1.416,0.642,0.483,0.15,2.037,0.735,1.078,0.151,0.494,0.338,0.219,0.188
2314752,2017-09-15,"ESL One New York 2017","SK","Envy",1.25,3.75,16,12,1,16,11,4,5,22.4,18.4,7.369,4.561,6.2,3.4,2.28,2.608,9.2,9.6,6.834,3.975,1.4,0.8,1.517,0.447,18.6,22.4,2.074,1.517,0.814,0.621,0.099,0.074,3.8,-4,7.823,4.848,86.88,72.12,19.806,15.724,0.8,-1,2.168,2.345,1.274,0.906,0.317,0.116,1.552,0.972,0.355,0.175,0.389,0.522,0.163,0.211
2314755,2017-09-15,"ESL One New York 2017","Astralis","Liquid",1.33,3.25,16,13,1,17,12,2,0,20.2,18.4,4.817,8.204,4.8,3.6,2.168,2.702,8.2,7.2,3.194,5.891,1.8,1.4,1.095,1.673,18.4,20.2,1.817,2.49,0.69,0.641,0.049,0.113,1.8,-1.8,5.167,9.311,75.72,72.46,10.081,22.467,1,-1,1.225,1.871,1.11,0.95,0.172,0.337,1.369,1.117,0.225,0.482,0.423,0.338,0.172,0.178
2314754,2017-09-15,"ESL One New York 2017","Cloud9","Natus Vincere",2.5,1.5,16,13,1,17,12,1,1,21,18,6.364,7,5.4,5.2,3.507,2.168,8.2,8.6,5.404,2.881,1.6,2,2.51,1.581,18,21,1.581,1.414,0.766,0.655,0.089,0.042,3,-3,6.325,8.246,79.1,70.66,29.075,16.841,1,-1,3,3.808,1.224,0.944,0.305,0.293,1.465,1.121,0.499,0.365,0.355,0.486,0.147,0.035
2314756,2017-09-15,"ESL One New York 2017","SK","Cloud9",1.33,3.25,16,5,1,14,7,3,2,18.2,11.4,4.147,5.55,3,3.4,1.871,2.302,8.4,6.4,3.578,4.98,0.2,0.4,0.447,0.548,11.4,18.2,2.966,1.095,0.781,0.514,0.064,0.092,6.8,-6.8,4.207,5.762,86.32,62.52,27.635,17.334,1.4,-1.4,1.673,2.608,1.35,0.724,0.32,0.281,1.908,0.817,0.445,0.214,0.451,0.527,0.119,0.176
2314757,2017-09-15,"ESL One New York 2017","FaZe","Astralis",1.83,1.83,16,6,1,14,8,2,1,18.6,11.8,7.668,3.271,3.6,3.8,2.302,0.837,10,5,6.595,2.55,0.6,0.4,0.548,0.548,12,18.6,1.414,1.517,0.8,0.6,0.076,0.081,6.6,-6.8,7.127,4.324,88.4,62.56,26.841,18.596,1.2,-1.2,2.775,1.483,1.472,0.716,0.351,0.253,1.849,0.849,0.6,0.248,0.495,0.421,0.179,0.154
2314342,2017-09-15,"ECS Season 4 EU Development League","Heroic","Tricked",1.22,4,1,1,0,13,11.5,1.5,2,18.4,15.1,4.865,4.778,3.9,3.6,2.288,1.255,7.3,6.3,3.696,1.699,0.6,0.4,0.692,0.497,15.2,18.4,2.812,1.125,0.786,0.642,0.064,0.054,3.2,-3.3,6.262,4.85,80.24,66.28,17.814,11.239,0.3,-0.3,2.216,1.361,1.198,0.928,0.252,0.195,1.625,1.041,0.443,0.232,0.391,0.449,0.14,0.13
2314758,2017-09-15,"ESL One New York 2017","Envy","Natus Vincere",2.25,1.57,0,2,2,11.5,14,1,3,17,19.5,5.657,5.467,4.5,5,2.536,2.291,9,7.8,3.987,3.426,1.8,1.1,1.682,1.224,19.6,17.1,2.026,1.264,0.676,0.737,0.042,0.082,-2.6,2.4,7.018,6.01,72.97,81.85,19.295,18.957,-0.5,0.5,1.988,1.945,0.964,1.2,0.256,0.234,1.119,1.447,0.355,0.356,0.518,0.407,0.133,0.161
2314759,2017-09-15,"ESL One New York 2017","Virtus.pro","Liquid",2,1.72,1,2,2,10.667,12.333,1.333,1.333,13.8,16.067,3.462,4.244,3.133,3.667,1.662,1.956,5.867,7.333,3.093,3.983,0.6,0.533,0.698,0.663,16.067,13.933,1.404,1.291,0.615,0.743,0.074,0.095,-2.267,2.133,4.232,4.754,68.22,75.033,13.007,22.267,-0.333,0.333,2.033,2.006,0.939,1.152,0.203,0.291,1.114,1.605,0.291,0.395,0.435,0.431,0.186,0.194
2314760,2017-09-16,"ESL One New York 2017","Cloud9","Natus Vincere",NA,NA,2,0,1,13,13.5,3,2.5,19.7,16.7,4.181,6.214,4.2,3.8,2.498,1.793,8.5,7.6,4.095,2.924,1.1,0.6,1.489,0.671,16.7,19.7,2.009,2.121,0.766,0.661,0.054,0.086,3,-3,4.445,6.893,81.36,69.95,13.324,17.055,-0.1,0.1,1.887,1.669,1.192,0.944,0.156,0.271,1.444,1.052,0.283,0.337,0.419,0.482,0.144,0.197
2314497,2017-09-16,"ELEAGUE CS:GO Premier 2017","mousesports","Immortals",1.44,2.62,8,16,2,7,17,1,1,14.2,18.2,3.347,3.421,3.4,3.4,0.548,2.702,7.4,8.8,3.912,3.347,0.8,1.2,1.304,0.837,18.2,14.2,0.447,2.775,0.633,0.775,0.074,0.07,-4,4,3.082,3.937,65.9,82.08,14.619,22.656,-2,2,1.581,1.871,0.886,1.248,0.226,0.2,0.965,1.542,0.159,0.332,0.515,0.483,0.187,0.151
2314496,2017-09-16,"ELEAGUE CS:GO Premier 2017","North","fnatic",1.44,2.62,16,14,1,17,13,3,1,21.8,21.4,4.324,5.595,5.8,5.2,2.387,2.49,9.6,8.8,3.362,4.266,1.2,0.4,0.837,0.548,21.6,21.8,1.673,1.304,0.754,0.733,0.05,0.071,0.2,-0.4,3.033,6.804,77.58,78.64,16.937,11.43,0.8,-0.8,1.304,1.304,1.104,1.068,0.188,0.246,1.273,1.234,0.218,0.303,0.446,0.397,0.144,0.133
2314761,2017-09-16,"ESL One New York 2017","Astralis","Liquid",1.33,3.25,1,2,2,13.333,18,1.333,1.667,20.4,19.8,4.721,7.141,5.467,5.067,2.151,1.524,9.6,8.667,4.075,4.972,1.333,1.733,1.115,1.486,19.867,20.4,1.786,1.46,0.677,0.664,0.072,0.078,0.533,-0.6,5.802,7.892,71.907,71.473,15.623,21.516,-0.933,0.933,2.238,2.517,1.045,1.024,0.192,0.319,1.311,1.243,0.31,0.419,0.473,0.425,0.166,0.125
2314498,2017-09-16,"ELEAGUE CS:GO Premier 2017","Immortals","North",3,1.36,20,22,2,23,19,4,2,28.2,29.4,7.53,3.05,8.2,8.4,4.087,3.782,9.6,12.6,6.107,2.51,2.2,1.4,2.168,1.673,29.4,28.2,1.342,2.95,0.714,0.729,0.034,0.071,-1.2,1.2,8.497,4.087,75.64,75.96,13.698,10.378,0.8,-0.8,3.701,1.304,1.066,1.066,0.211,0.097,1.242,1.341,0.248,0.123,0.333,0.433,0.191,0.097
2314762,2017-09-16,"ESL One New York 2017","SK","Liquid",1.44,2.62,1,2,2,14.333,16,2.333,1.667,21.333,19.667,6.709,5.381,5.867,5.467,1.911,3.092,8.867,8.2,4.897,3.614,1.4,1.4,1.326,1.402,19.667,21.333,2.216,2.271,0.755,0.668,0.087,0.078,1.667,-1.667,7.8,6.206,76.073,69.733,19.569,17.3,-0.333,0.333,2.879,2.913,1.176,0.955,0.289,0.22,1.6,1.164,0.491,0.247,0.407,0.41,0.128,0.157
2314499,2017-09-16,"ELEAGUE CS:GO Premier 2017","mousesports","fnatic",1.61,2.2,1,2,2,11.667,14.667,0.333,2,17.4,18.333,3.02,5.057,4.2,5.667,1.659,1.869,9.267,7.467,3.181,3.78,1.067,1.333,0.73,1.029,18.4,17.467,1.527,2.861,0.673,0.708,0.077,0.057,-1,0.867,3.221,5.635,72.013,77.973,10.165,20.91,-0.6,0.6,1.929,2.246,0.988,1.117,0.167,0.246,1.171,1.451,0.202,0.384,0.547,0.396,0.144,0.116
2314763,2017-09-17,"ESL One New York 2017","FaZe","Cloud9",1.25,3.75,2,0,1,15,4.5,1,1.5,17.3,8.9,4.473,3.176,3.1,2.8,1.323,1.327,8.6,4.6,2.896,1.529,1,0.8,1.07,1.283,8.9,17.3,2.799,1.627,0.873,0.532,0.037,0.102,8.4,-8.4,5.36,4.257,90.38,58.72,23.858,15.057,2.1,-2.1,2.141,1.478,1.569,0.595,0.282,0.23,2.635,0.68,1.169,0.22,0.515,0.543,0.162,0.229
2314500,2017-09-17,"ELEAGUE CS:GO Premier 2017","Immortals","fnatic",1.72,2,0,2,2,16,12,1,2.5,17.7,19.4,4.369,3.141,3.8,5.6,1.238,2.554,5.9,7.5,1.921,4.292,1,1.6,0.642,1.587,19.4,17.8,1.031,2.307,0.674,0.71,0.069,0.082,-1.7,1.6,4.619,4.812,72.7,74.96,18.149,12.268,0.8,-0.8,2.378,2.412,0.981,1.104,0.201,0.173,1.113,1.454,0.232,0.314,0.34,0.38,0.09,0.198
2314764,2017-09-17,"ESL One New York 2017","Liquid","FaZe",3.75,1.25,0,3,2,7.333,15.667,1,1.333,11.467,18.4,4.868,4.141,3.6,4.133,1.503,2.187,5.467,8.067,3.761,4.304,1.133,1.2,0.938,1.04,18.467,11.467,0.861,2.048,0.548,0.815,0.07,0.05,-7,6.933,5.148,4.614,57.947,86.413,14.939,19.798,-1.667,1.667,1.528,1.598,0.711,1.399,0.219,0.291,0.812,2.318,0.222,0.945,0.504,0.428,0.23,0.204
2314880,2017-09-17,"EPICENTER 2017 Europe Closed Qualifier","NIP","Space Soldiers",1.5,2.5,2,0,1,13,10,1,1,18.4,12.3,4.195,2.482,4.1,4.1,1.988,1.598,8.2,6.1,1.71,2.313,0.9,1.4,0.822,1.306,12.3,18.5,1.736,1.874,0.795,0.57,0.033,0.08,6.1,-6.2,3.739,3.497,86.38,62.98,15.011,14.554,0.6,-0.6,1.945,1.817,1.319,0.769,0.21,0.173,1.9,0.894,0.222,0.247,0.457,0.488,0.123,0.135
2314909,2017-09-18,"EPICENTER 2017 Europe Closed Qualifier","Heroic","HellRaisers",1.44,2.62,0,2,2,17.5,17,4,2,21.6,24.1,6.912,3.965,6,5.8,2.601,1.653,9,10.7,3.607,5.027,1.4,1.4,0.995,0.772,24.1,21.6,2.412,3.489,0.702,0.754,0.061,0.058,-2.5,2.5,8.945,3.456,70.08,77.42,18.229,14.127,0.1,-0.1,2.412,2.366,0.994,1.131,0.278,0.118,1.172,1.412,0.364,0.259,0.425,0.437,0.178,0.182
2314927,2017-09-19,"EPICENTER 2017 CIS Closed Qualifier","Vega Squadron","AVANGAR",1.53,2.37,2,1,1,11.333,16.333,3,1.667,19.667,18.933,6.75,2.826,5.267,4.067,1.776,2.145,9.667,9,4.217,3.419,1,0.267,1.175,0.596,19.067,19.667,2.38,1.963,0.71,0.704,0.111,0.055,0.6,-0.733,8.328,3.45,77.827,75.267,19.985,11.562,-1,1,2.114,1.876,1.123,1.015,0.335,0.143,1.391,1.172,0.538,0.241,0.489,0.489,0.127,0.152
2314954,2017-09-20,"EPICENTER 2017 Americas Closed Qualifier","CLG","Immortals",2.1,1.66,1,2,2,11.333,14,1.667,0.333,14.933,18.533,4.935,4.718,4,5.267,1.774,2.501,6.733,5.933,2.962,2.27,1.067,1.333,0.75,1.18,18.6,15,1.567,3.119,0.625,0.715,0.049,0.09,-3.667,3.533,5.495,7.217,67.793,79.2,13.605,21.57,-0.533,0.533,2.146,1.967,0.907,1.182,0.189,0.316,1.025,1.74,0.281,0.624,0.482,0.328,0.229,0.111
2314343,2017-09-20,"ECS Season 4 EU Development League","North","Heroic",1.3,3.4,0,2,2,14,14,2,3.5,17.4,20.6,4.36,3.307,4.3,5.6,1.337,2.222,8.4,8.1,2.388,3.031,1.2,1.6,0.837,2.062,20.7,17.4,1.489,2.087,0.673,0.747,0.07,0.083,-3.3,3.2,5.016,5.19,69.97,80.08,14.342,8.747,0,0,1.842,2.165,0.943,1.198,0.187,0.169,1.056,1.538,0.251,0.326,0.499,0.393,0.126,0.13
2314771,2017-09-20,"ECS Season 4 EU Development League","North","Space Soldiers",1.11,6,0,2,2,12,15.5,1,1,16.6,20.3,3.662,7.859,4.8,6,2.011,2.276,6.8,10.3,2.862,5.016,1.3,2.1,1.06,1.578,20.3,16.6,1.614,1.017,0.641,0.778,0.082,0.079,-3.7,3.7,3.96,8.044,69.75,80.37,9.809,37.479,-0.7,0.7,1.447,2.508,0.853,1.289,0.137,0.453,1.03,1.726,0.179,0.605,0.412,0.501,0.139,0.171
2314955,2017-09-20,"EPICENTER 2017 Americas Closed Qualifier","Cloud9","OpTic",1.3,3.4,2,0,1,14,10.5,0.5,1.5,19.7,12.1,4.034,2.138,4.4,2.9,1.877,2.179,9.2,5.1,3.662,1.654,1.7,0.9,1.474,1.111,12.2,19.7,1.921,1.07,0.826,0.533,0.075,0.081,7.5,-7.6,4.718,2.111,84.57,57.46,18.632,13.296,0.7,-0.7,1.19,1.383,1.394,0.684,0.221,0.119,2.172,0.752,0.643,0.101,0.458,0.41,0.131,0.098
2314956,2017-09-21,"EPICENTER 2017 Americas Closed Qualifier","Liquid","Luminosity",1.4,2.75,2,1,1,15,12.667,0.667,0.333,18.667,16.467,3.464,4.906,4.133,3.6,2.097,2.047,9.333,7.2,4.046,3.547,1.2,0.867,1.052,0.966,16.533,18.667,1.863,1.993,0.715,0.644,0.042,0.062,2.133,-2.2,4.246,5.106,74.813,68.293,12.989,15.855,0.467,-0.467,2.014,2.472,1.107,0.953,0.177,0.215,1.423,1.084,0.339,0.245,0.497,0.428,0.193,0.169
2314910,2017-09-21,"EPICENTER 2017 Europe Closed Qualifier","FaZe","BIG",1.14,5.5,2,1,1,15.667,8.333,1.667,1,19.067,14.2,5.213,6.066,4.4,3.667,2.034,1.913,8,7.333,4.181,4.116,0.8,1.467,0.706,1.859,14.2,19.133,2.548,1.354,0.821,0.557,0.068,0.087,4.867,-4.933,6.483,6.805,88.427,62.413,21.559,19.85,1.467,-1.467,1.94,2.1,1.395,0.771,0.293,0.303,2.133,0.884,0.719,0.332,0.415,0.563,0.151,0.244
2314501,2017-09-23,"ELEAGUE CS:GO Premier 2017","Virtus.pro","Envy",1.61,2.2,6,16,2,7,15,3,1,12.6,19,2.302,7.246,3.4,6,1.949,1.581,4.8,10.4,2.683,5.595,0.6,2,1.342,1.871,19,12.6,1,2.074,0.636,0.837,0.046,0.089,-6.4,6.4,2.074,7.57,66.98,87.36,7.689,33.495,-1.6,1.6,0.548,2.408,0.752,1.448,0.167,0.469,0.841,2.017,0.194,0.628,0.366,0.522,0.141,0.119
2314502,2017-09-23,"ELEAGUE CS:GO Premier 2017","Cloud9","NIP",2.1,1.66,16,6,1,14,8,1,1,17,12,2.915,3.391,3.4,4,2.191,1.414,6.4,5.4,1.342,1.517,1.6,1,1.673,1,12,17,2.739,1.871,0.782,0.691,0.02,0.059,5,-5,3.674,5.099,81.6,60.74,16.816,11.38,1.2,-1.2,1.643,2.588,1.314,0.816,0.189,0.287,1.767,0.965,0.573,0.295,0.379,0.459,0.068,0.122
2315095,2017-09-23,"EPICENTER 2017 Americas Closed Qualifier","CLG","Luminosity",1.61,2.2,0,2,2,11,15,2.5,2,16.3,19.7,3.705,2.701,3.4,6.3,1.585,2.07,7.5,10.1,2.179,3.689,0.2,2.3,0.274,2.179,19.8,16.3,2.329,1.474,0.68,0.811,0.084,0.057,-3.5,3.4,5.117,3.607,67.85,78.73,10.742,17.004,-0.9,0.8,2.52,2.141,0.885,1.238,0.221,0.171,1.015,1.61,0.266,0.278,0.475,0.501,0.144,0.144
2314503,2017-09-23,"ELEAGUE CS:GO Premier 2017","Envy","Cloud9",2.5,1.5,2,16,2,5,13,0,0,7,16.4,3.937,2.966,1.2,3.8,0.837,1.304,4.2,7.8,3.114,2.95,0.4,0.6,0.548,0.548,16.4,7,1.14,2,0.433,0.856,0.121,0.05,-9.4,9.4,4.219,4.775,50.72,91.68,15.04,17.895,-1.6,1.6,1.817,1.517,0.508,1.558,0.244,0.217,0.501,3.206,0.219,1.423,0.536,0.487,0.232,0.177
2315049,2017-09-23,"ECS Season 4 EU Promotion","Dignitas","Heroic",2.75,1.4,0,3,2,10.667,15.333,1,1.333,15.2,18.733,4.345,5.824,3.733,4.133,2.234,1.747,6.533,7.4,2.721,2.639,0.667,1.133,0.989,1.012,18.8,15.2,1.491,2.698,0.649,0.769,0.084,0.07,-3.6,3.533,4.166,7.873,68.52,80.72,16.675,21.975,-0.933,0.933,1.756,2.198,0.889,1.234,0.226,0.348,1.01,1.592,0.254,0.701,0.428,0.407,0.125,0.127
2314504,2017-09-23,"ELEAGUE CS:GO Premier 2017","Virtus.pro","NIP",2.75,1.4,0,2,2,6,16,1,0.5,11.5,17.4,3.275,3.939,2,4.7,1.07,2.141,5.2,7.4,2.077,4.548,0.3,1,0.497,1.207,17.6,11.5,1.585,2.299,0.567,0.819,0.081,0.031,-6.1,5.9,4.08,3.63,60.59,82.83,9.813,15.94,-2.1,2,2.965,2.756,0.71,1.356,0.182,0.189,0.777,2.008,0.203,0.488,0.472,0.412,0.155,0.224
2315032,2017-09-24,"ESEA Season 25 MDL Global Challenge","Space Soldiers","Kinguin",NA,NA,16,12,1,14,14,3,3,20.6,17,3.847,5.385,4.6,3,1.342,2.121,10,8.4,2.236,3.05,1.8,0.2,2.168,0.447,17,20.6,1.414,1.342,0.75,0.65,0.098,0.047,3.6,-3.6,2.702,6.348,80.14,69.88,15.899,12.132,0,0,0.707,3.391,1.182,0.936,0.159,0.236,1.477,0.979,0.198,0.205,0.503,0.497,0.179,0.09
